0.01669	1
0.008375	2
0.005596	3
0.004215	4
0.003392	5
0.002849	6
0.002466	7
0.002167	8
0.001944	9
0.001768	10
0.001624	11
0.0015	12
0.001394	13
0.001326	14
0.00124	15
0.00118	16
0.001121	17
0.001081	18
0.001026	19
0.00103	20
0.000998	21
0.000982	22
0.000945	23
0.000943	24
0.001565	25
0.000931	26
0.001375	27
0.001367	28
0.000902	29
0.001314	30
0.001134	31
0.000909	32
0.000876	33
0.00109	34
0.001094	35
0.001225	36
0.001073	37
0.000926	38
0.000935	39
0.000967	40
